id,depair,destair,indepartcode,inarrivecode,outflightno,outdepartdate,outdeparttime,outarrivaldate,outarrivaltime,outbookingclass,outflightclass,outcarriercode,inflightno,indepartdate,indeparttime,inarrivaldate,inarrivaltime,inbookingclass,inflightclass,incarriercode,originalprice,originalcurrency,reservation,carrier,oneway
1702687,AEP,SCL,,,LA440,14/01/2018,11:05:00,14/01/2018,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7194,ARS,WNGLQH,Lan Chile,1
1714231,AEP,SCL,,,LA440,14/01/2018,11:05:00,14/01/2018,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7259.8,ARS,L5YMBM,Lan Chile,1
1714247,AEP,SCL,,,LA440,14/01/2018,11:05:00,14/01/2018,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7259.8,ARS,L6T55S,Lan Chile,1
1782888,AEP,SCL,,,LA456,14/01/2018,12:45:00,14/01/2018,15:10:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7703.8,ARS,LVQ9MK,Lan Chile,1
1734686,PER,AKL,,,VA570,14/01/2018,22:55:00,15/01/2018,14:55:00,,Economy,VA,,,00:00:00,,00:00:00,,,,757.4,GBP,UA4J3X,Virgin Australia,1
1749638,BCN,MAN,,,VY8748,14/01/2018,13:15:00,14/01/2018,14:50:00,,Economy,VY,,,00:00:00,,00:00:00,,,,76,GBP,OGDXCZ,Vueling,1
1663110,GLA,LAS,LAX,GLA,BA1473,15/01/2018,07:55:00,15/01/2018,14:55:00,,Economy,BA,BA282,03/02/2018,16:35:00,04/02/2018,16:25:00,,Economy,BA,1091.74,GBP,NPENTJ,British Airways,0
1648100,LGW,LAS,LAX,LGW,DY7107,15/01/2018,12:10:00,15/01/2018,15:00:00,,Economy,DY,DY7096,02/02/2018,18:35:00,03/02/2018,12:50:00,,Economy,DY,756.4,GBP,6KSVD7,Norwegian Shuttle,0
1648883,LGW,LAS,,,DY7107,15/01/2018,12:10:00,15/01/2018,15:00:00,,Economy,DY,,,00:00:00,,00:00:00,,,,427.4,GBP,6L6T4I,Norwegian Shuttle,1
1651236,LGW,LAS,LAX,LGW,DY7107,15/01/2018,12:10:00,15/01/2018,15:00:00,,Economy,DY,DY7096,02/02/2018,18:35:00,03/02/2018,12:50:00,,Economy,DY,756.4,GBP,6Q4X5G,Norwegian Shuttle,0
1651324,LGW,LAS,LAX,LGW,DY7107,15/01/2018,12:10:00,15/01/2018,15:00:00,,Economy,DY,DY7096,02/02/2018,18:35:00,03/02/2018,12:50:00,,Economy,DY,756.4,GBP,6RBPF9,Norwegian Shuttle,0
1652212,LGW,LAS,,,DY7107,15/01/2018,12:10:00,15/01/2018,15:00:00,,Economy,DY,,,00:00:00,,00:00:00,,,,427.6,GBP,6SQDCC,Norwegian Shuttle,1
1652725,LGW,LAS,LAX,LGW,DY7107,15/01/2018,12:10:00,15/01/2018,15:00:00,,Economy,DY,DY7096,02/02/2018,18:35:00,03/02/2018,12:50:00,,Economy,DY,762.8,GBP,6TFH5B,Norwegian Shuttle,0
1659197,LGW,LAS,LAX,LGW,DY7107,15/01/2018,12:10:00,15/01/2018,15:00:00,,Economy,DY,DY7096,04/02/2018,18:35:00,05/02/2018,12:50:00,,Economy,DY,802.4,GBP,TE5453,Norwegian Shuttle,0
1660410,LGW,LAS,LAX,LGW,DY7107,15/01/2018,12:10:00,15/01/2018,15:00:00,,Economy,DY,DY7096,02/02/2018,18:35:00,03/02/2018,12:50:00,,Economy,DY,2410.2,GBP,VUC4FO,Norwegian Shuttle,0
1664502,LGW,LAS,LAX,LGW,DY7107,15/01/2018,12:10:00,15/01/2018,15:00:00,,Economy,DY,DY7096,04/02/2018,18:35:00,05/02/2018,12:50:00,,Economy,DY,802.4,GBP,TERHJL,Norwegian Shuttle,0
1664583,LGW,LAS,LAX,LGW,DY7107,15/01/2018,12:10:00,15/01/2018,15:00:00,,Economy,DY,DY7096,02/02/2018,18:35:00,03/02/2018,12:50:00,,Economy,DY,802.4,GBP,TIZ7DM,Norwegian Shuttle,0
1665292,LGW,LAS,LAX,LGW,DY7107,15/01/2018,12:10:00,15/01/2018,15:00:00,,Economy,DY,DY7096,02/02/2018,18:35:00,03/02/2018,12:50:00,,Economy,DY,882.4,GBP,VOC6YD,Norwegian Shuttle,0
1691016,LGW,LAS,LAX,LGW,DY7107,15/01/2018,12:10:00,15/01/2018,15:00:00,,Economy,DY,DY7096,02/02/2018,18:35:00,03/02/2018,12:50:00,,Economy,DY,958.2,GBP,VYHFKJ,Norwegian Shuttle,0
1756807,LGW,LAS,LAX,LGW,DY7107,15/01/2018,12:10:00,15/01/2018,15:00:00,,Economy,DY,DY7096,27/01/2018,18:35:00,28/01/2018,12:50:00,,Economy,DY,706.6,GBP,UH5SW4,Norwegian Shuttle,0
1771031,LGW,LAS,LAX,LGW,DY7107,15/01/2018,12:10:00,15/01/2018,15:00:00,,Economy,DY,DY7096,27/01/2018,18:35:00,28/01/2018,12:50:00,,Economy,DY,1009.5,GBP,T4N4NC,Norwegian Shuttle,0
1774620,LGW,LAS,LAX,LGW,DY7107,15/01/2018,12:10:00,15/01/2018,15:00:00,,Economy,DY,DY7096,27/01/2018,18:35:00,28/01/2018,12:50:00,,Economy,DY,672.2,GBP,P4J249,Norwegian Shuttle,0
1776559,LGW,LAS,LAX,LGW,DY7107,15/01/2018,12:10:00,15/01/2018,15:00:00,,Economy,DY,DY7096,27/01/2018,18:35:00,28/01/2018,12:50:00,,Economy,DY,700,GBP,VFG7LQ,Norwegian Shuttle,0
1691049,DUB,LAS,LAX,DUB,EI230,15/01/2018,06:20:00,15/01/2018,13:20:00,,Economy,EI,VS24,02/02/2018,21:00:00,03/02/2018,19:05:00,,Economy,VS,1103.31,GBP,W24CIJ,Aer Lingus,0
1745973,LHR,LAS,LAX,LHR,IB4871,15/01/2018,12:15:00,15/01/2018,15:10:00,,Economy,IB,IB4237,02/02/2018,18:55:00,03/02/2018,13:30:00,,Economy,IB,926.14,GBP,ULMWUL,British Airways,0
1757422,AEP,SCL,,,LA440,15/01/2018,11:05:00,15/01/2018,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7948.6,ARS,VCJYDV,Lan Chile,1
1758010,AEP,SCL,,,LA440,15/01/2018,11:05:00,15/01/2018,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7703.8,ARS,WQYQAT,Lan Chile,1
1759085,AEP,SCL,,,LA440,15/01/2018,11:05:00,15/01/2018,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7660,ARS,L2ET9Q,Lan Chile,1
1759093,AEP,SCL,,,LA440,15/01/2018,11:05:00,15/01/2018,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7660,ARS,L2OAVH,Lan Chile,1
1759828,AEP,SCL,,,LA440,15/01/2018,11:05:00,15/01/2018,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7725.6,ARS,MXILCD,Lan Chile,1
1768674,AEP,SCL,,,LA440,15/01/2018,11:05:00,15/01/2018,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7815.2,ARS,LJ3YWO,Lan Chile,1
1774775,AEP,SCL,,,LA440,15/01/2018,10:00:00,15/01/2018,12:20:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7725.6,ARS,P9WZSZ,Lan Chile,1
1778915,AEP,SCL,,,LA440,15/01/2018,10:00:00,15/01/2018,12:20:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7660,ARS,NYNQFF,Lan Chile,1
1779637,AEP,SCL,,,LA440,15/01/2018,10:00:00,15/01/2018,12:20:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7638,ARS,PZZLQT,Lan Chile,1
1837423,EDI,LGW,LGW,EDI,BA2931,16/01/2018,06:10:00,16/01/2018,07:40:00,,Economy,BA,BA2946,31/01/2018,19:15:00,31/01/2018,20:40:00,,Economy,BA,244.72,GBP,OACD46,British Airways,0
1737390,AEP,SCL,,,LA440,16/01/2018,11:05:00,16/01/2018,13:25:00,,Economy,LA,,,00:00:00,,00:00:00,,,,3851.9,ARS,MPKNJ6,Lan Chile,1
1737385,EZE,SCL,,,LA450,16/01/2018,11:40:00,16/01/2018,14:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,3851.9,ARS,MOHOV4,Lan Chile,1
1782897,AEP,SCL,,,LA456,16/01/2018,12:45:00,16/01/2018,15:10:00,,Economy,LA,,,00:00:00,,00:00:00,,,,7703.8,ARS,LY7ANY,Lan Chile,1
1715934,COR,SCL,,,LA491,16/01/2018,12:20:00,16/01/2018,14:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,17476,ARS,PHJVD3,Lan Chile,1
1664185,NCL,LHR,LHR,NCL,BA1321,17/01/2018,07:50:00,17/01/2018,09:15:00,,Economy,BA,BA1336,03/02/2018,17:35:00,03/02/2018,18:45:00,,Economy,BA,504.04,GBP,RLLO3G,British Airways,0
1723339,LGW,LAS,LAX,LGW,DL4394,17/01/2018,10:35:00,17/01/2018,13:20:00,,Economy,DL,VS2210,28/01/2018,10:10:00,29/01/2018,07:45:00,,Economy,VS,960.8,GBP,UOLU9Q,Virgin Atlantic,0
1848827,GLA,DXB,DXB,GLA,EK26,17/01/2018,20:50:00,18/01/2018,08:05:00,,Economy,EK,EK25,23/01/2018,14:50:00,23/01/2018,19:00:00,,Economy,EK,717.32,GBP,NIUG7X,Emirates,0
1814954,SCL,EZE,,,H2503,17/01/2018,21:10:00,17/01/2018,23:05:00,,Economy,H2,,,00:00:00,,00:00:00,,,,6071,ARS,R58284,SKY Airlines,1
1814970,SCL,EZE,,,H2503,17/01/2018,21:10:00,17/01/2018,23:05:00,,Economy,H2,,,00:00:00,,00:00:00,,,,6071,ARS,R646H8,SKY Airlines,1
1814975,SCL,EZE,,,H2503,17/01/2018,21:10:00,17/01/2018,23:05:00,,Economy,H2,,,00:00:00,,00:00:00,,,,6071,ARS,R69U67,SKY Airlines,1
1814980,SCL,EZE,,,H2503,17/01/2018,21:10:00,17/01/2018,23:05:00,,Economy,H2,,,00:00:00,,00:00:00,,,,6071,ARS,R6Q5M8,SKY Airlines,1
1817490,SCL,EZE,,,H2503,17/01/2018,21:10:00,17/01/2018,23:05:00,,Economy,H2,,,00:00:00,,00:00:00,,,,6105,ARS,NG2EC6,SKY Airlines,1
1838183,LHR,SCL,EZE,LHR,IB3173,17/01/2018,19:20:00,18/01/2018,09:40:00,,Economy,IB,BA244,06/02/2018,14:20:00,07/02/2018,06:35:00,,Economy,BA,1821.4,GBP,SAQ9FC,British Airways,0
1817543,EZE,SCL,,,KL701,17/01/2018,08:55:00,17/01/2018,11:05:00,,Economy,KL,,,00:00:00,,00:00:00,,,,8194.4,ARS,NLXUTV,KLM,1
1821257,EZE,SCL,,,KL701,17/01/2018,08:55:00,17/01/2018,11:05:00,,Economy,KL,,,00:00:00,,00:00:00,,,,8124.4,ARS,OLZAVQ,KLM,1
1822161,EZE,SCL,,,KL701,17/01/2018,08:55:00,17/01/2018,11:05:00,,Economy,KL,,,00:00:00,,00:00:00,,,,8124.4,ARS,REFFN5,KLM,1
1822166,EZE,SCL,,,KL701,17/01/2018,08:55:00,17/01/2018,11:05:00,,Economy,KL,,,00:00:00,,00:00:00,,,,8124.4,ARS,RF75U6,KLM,1
1822875,EZE,SCL,,,KL701,17/01/2018,08:55:00,17/01/2018,11:05:00,,Economy,KL,,,00:00:00,,00:00:00,,,,8124.4,ARS,TZT59G,KLM,1
1769449,SCL,AEP,,,LA439,17/01/2018,07:55:00,17/01/2018,10:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,9135,ARS,NEY7AQ,Lan Chile,1
1758300,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6003,ARS,J5YT34,Lan Chile,1
1758954,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5969,ARS,KRYR79,Lan Chile,1
1759675,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020,ARS,MQSAS6,Lan Chile,1
1759683,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020,ARS,MRMDSU,Lan Chile,1
1759744,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020,ARS,MTIAQT,Lan Chile,1
1759772,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020,ARS,MUL9E7,Lan Chile,1
1759889,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020,ARS,N553FQ,Lan Chile,1
1760605,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6073,ARS,P3PBOZ,Lan Chile,1
1760606,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6073,ARS,P3PQCU,Lan Chile,1
1760642,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6073,ARS,PBWJWX,Lan Chile,1
1763076,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6056,ARS,WXB7L4,Lan Chile,1
1763116,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6056,ARS,WXT7H8,Lan Chile,1
1763124,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6056,ARS,WY7EXA,Lan Chile,1
1763251,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6056,ARS,JEIL5Z,Lan Chile,1
1763704,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020,ARS,KR8BU3,Lan Chile,1
1764700,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6037,ARS,N2JZIL,Lan Chile,1
1766955,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020,ARS,V8MJZR,Lan Chile,1
1766974,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020,ARS,VCGPSD,Lan Chile,1
1767014,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020,ARS,VKW7MY,Lan Chile,1
1768486,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6090,ARS,L5N9S9,Lan Chile,1
1770190,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,9084,ARS,PI8MVX,Lan Chile,1
1791488,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,18936,ARS,VIMVFJ,Lan Chile,1
1806882,SCL,EZE,,,LA443,17/01/2018,16:50:00,17/01/2018,18:55:00,,Economy,LA,,,00:00:00,,00:00:00,,,,9213,ARS,W4WGLE,Lan Chile,1
1703208,SCL,AEP,,,LA461,17/01/2018,17:00:00,17/01/2018,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,8409,ARS,JBYQEM,Lan Chile,1
1709054,SCL,AEP,,,LA461,17/01/2018,17:00:00,17/01/2018,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5570,ARS,L9YYQW,Lan Chile,1
1715961,SCL,AEP,,,LA461,17/01/2018,17:00:00,17/01/2018,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,11314,ARS,PL4RSR,Lan Chile,1
1720621,SCL,AEP,,,LA461,17/01/2018,17:00:00,17/01/2018,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5761,ARS,NCCLG3,Lan Chile,1
1720635,SCL,AEP,,,LA461,17/01/2018,17:00:00,17/01/2018,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5761,ARS,NDB6UP,Lan Chile,1
1723708,SCL,AEP,,,LA461,17/01/2018,17:00:00,17/01/2018,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5812,ARS,V3W5C9,Lan Chile,1
1724552,SCL,AEP,,,LA461,17/01/2018,17:00:00,17/01/2018,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5882,ARS,WUTEDT,Lan Chile,1
1724566,SCL,AEP,,,LA461,17/01/2018,17:00:00,17/01/2018,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5882,ARS,WV7M3K,Lan Chile,1
1725327,SCL,AEP,,,LA461,17/01/2018,17:00:00,17/01/2018,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,11875.2,ARS,KMIBST,Lan Chile,1
1730325,SCL,AEP,,,LA461,17/01/2018,17:00:00,17/01/2018,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5944.8,ARS,WJ6HSG,Lan Chile,1
1730326,SCL,AEP,,,LA461,17/01/2018,17:00:00,17/01/2018,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,5944.8,ARS,WJ3NIS,Lan Chile,1
1731009,SCL,AEP,,,LA461,17/01/2018,17:00:00,17/01/2018,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,11904,ARS,K8GDZ7,Lan Chile,1
1767822,SCL,AEP,,,LA461,17/01/2018,17:00:00,17/01/2018,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6029.8,ARS,JFCA7C,Lan Chile,1
1771775,SCL,AEP,,,LA461,17/01/2018,17:00:00,17/01/2018,19:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,6020,ARS,V9MPS3,Lan Chile,1
1715930,COR,SCL,,,LA491,17/01/2018,12:20:00,17/01/2018,14:05:00,,Economy,LA,,,00:00:00,,00:00:00,,,,17476,ARS,PH7A2Q,Lan Chile,1
1862110,DXB,LHR,LHR,DXB,ME431,17/01/2018,03:10:00,17/01/2018,10:45:00,,Economy,ME,ME204,24/01/2018,22:00:00,26/01/2018,02:10:00,,Economy,ME,798.62,GBP,AMDTEST,Middle East,0
1727098,BHX,BWI,BWI,BHX,UA9910,17/01/2018,06:20:00,17/01/2018,15:59:00,,Economy,UA,UA4433,01/02/2018,16:51:00,02/02/2018,07:10:00,,Economy,UA,1017.66,GBP,OJDADY,Brussels Airlines,0
1664186,LHR,MIA,LAX,LHR,VS5,17/01/2018,13:20:00,17/01/2018,18:10:00,,Economy,VS,DL4405,02/02/2018,21:00:00,03/02/2018,15:10:00,,Economy,DL,1686.28,GBP,RL9H4L,Virgin Atlantic,0
1648884,LAS,LAX,,,AA1333,18/01/2018,08:50:00,18/01/2018,10:10:00,,Economy,AA,,,00:00:00,,00:00:00,,,,104.4,GBP,6L7WYA,American Airlines,1
1651237,LAS,LAX,,,AA1333,18/01/2018,08:50:00,18/01/2018,10:10:00,,Economy,AA,,,00:00:00,,00:00:00,,,,104.4,GBP,6RGZ8F,American Airlines,1
1651326,LAS,LAX,,,AA1333,18/01/2018,08:50:00,18/01/2018,10:10:00,,Economy,AA,,,00:00:00,,00:00:00,,,,104.4,GBP,6RDGEB,American Airlines,1
1652214,LAS,LAX,,,AA1333,18/01/2018,08:50:00,18/01/2018,10:10:00,,Economy,AA,,,00:00:00,,00:00:00,,,,104.4,GBP,6SQDDD,American Airlines,1
1659198,LAS,LAX,,,AA1333,18/01/2018,08:50:00,18/01/2018,10:10:00,,Economy,AA,,,00:00:00,,00:00:00,,,,104.4,GBP,TE3UO9,American Airlines,1
1660411,LAS,LAX,,,AA1333,18/01/2018,08:50:00,18/01/2018,10:10:00,,Economy,AA,,,00:00:00,,00:00:00,,,,313.2,GBP,VUEJEB,American Airlines,1
1691050,LAS,LAX,,,AA156,18/01/2018,08:50:00,18/01/2018,10:10:00,,Economy,AA,,,00:00:00,,00:00:00,,,,155.1,GBP,VZUZYE,American Airlines,1
1824764,MIA,LAS,,,AA1655,18/01/2018,17:45:00,18/01/2018,20:26:00,,Economy,AA,,,00:00:00,,00:00:00,,,,258,GBP,N7EUDC,American Airlines,1
1781937,MIA,MSY,,,AA4655,18/01/2018,15:46:00,18/01/2018,17:02:00,,Economy,AA,,,00:00:00,,00:00:00,,,,259.4,GBP,JIKANT,American Airlines,1
1778960,LGW,MIA,MIA,LGW,AA6211,18/01/2018,12:50:00,19/01/2018,07:43:00,,Economy,AA,AA2577,21/01/2018,21:35:00,23/01/2018,08:45:00,,Economy,AA,815,GBP,AMDTEST,British Airways,0
1649815,SYD,MIA,LAX,SYD,AA72,18/01/2018,11:15:00,18/01/2018,17:39:00,,Economy,AA,AA73,04/02/2018,22:45:00,06/02/2018,08:45:00,,Economy,AA,3306.88,AUD,W895SQ,American Airlines,0
1665293,LAS,LAX,,,AS1469,18/01/2018,07:45:00,18/01/2018,09:00:00,,Economy,AS,,,00:00:00,,00:00:00,,,,93.6,GBP,VOORPM,Virgin America,1
1776560,LAS,LAX,,,AS1475,18/01/2018,14:45:00,18/01/2018,15:56:00,,Economy,AS,,,00:00:00,,00:00:00,,,,60.2,GBP,VFJU63,Virgin America,1
1754606,LHR,SIN,HKG,LHR,BA11,18/01/2018,19:05:00,19/01/2018,15:55:00,,Economy,BA,BA32,06/02/2018,23:30:00,07/02/2018,04:45:00,,Economy,BA,2149.48,GBP,MUVUPN,British Airways,0
1762730,MAN,SIN,HKG,MAN,BA1403,18/01/2018,17:00:00,19/01/2018,15:55:00,,Economy,BA,BA32,04/02/2018,23:30:00,05/02/2018,08:15:00,,Economy,BA,1185.62,GBP,WJXEN2,British Airways,0
1799731,EDI,SCL,EZE,EDI,BA1459,18/01/2018,18:55:00,19/01/2018,09:45:00,,Economy,BA,BA244,05/02/2018,14:20:00,06/02/2018,11:30:00,,Economy,BA,2066.02,GBP,NOBQCG,British Airways,0
1822866,LHR,SIN,DPS,LHR,CX252,18/01/2018,11:20:00,19/01/2018,11:55:00,,Economy,CX,CX784,02/02/2018,16:05:00,03/02/2018,06:20:00,,Economy,CX,1046.22,GBP,TWS6NR,Cathay Pacific,0
1771032,LAS,LAX,,,DL4815,18/01/2018,11:05:00,18/01/2018,12:30:00,,Economy,DL,,,00:00:00,,00:00:00,,,,136.2,GBP,T4E79K,Delta,1
1779491,LGW,JFK,JFK,LGW,DY7013,18/01/2018,06:00:00,18/01/2018,09:20:00,,Economy,DY,DY7016,28/01/2018,22:30:00,29/01/2018,10:00:00,,Economy,DY,622.6,GBP,PJGMTK,Norwegian Shuttle,0
1709812,MAN,DPS,SYD,MAN,EK18,18/01/2018,13:10:00,19/01/2018,14:30:00,,Economy,EK,EK5001,08/02/2018,16:45:00,09/02/2018,11:20:00,,Economy,EK,1301.08,GBP,N5MMLJ,Emirates,0
1709876,LHR,DPS,SYD,LHR,EK4,18/01/2018,20:20:00,19/01/2018,22:00:00,,Economy,EK,EK413,08/02/2018,21:45:00,09/02/2018,12:40:00,,Economy,EK,1407.54,GBP,NBUBV2,Emirates,0
1760623,MAN,MCO,MCO,MAN,LH941,18/01/2018,09:20:00,18/01/2018,17:50:00,,Economy,LH,UA9054,01/02/2018,20:05:00,02/02/2018,13:50:00,,Economy,UA,614.88,GBP,P6YUNG,Lufthansa,0
1778389,LHR,DPS,SYD,LHR,MH3,18/01/2018,10:00:00,19/01/2018,12:05:00,,Economy,MH,MH122,22/02/2018,14:20:00,23/02/2018,05:35:00,,Economy,MH,1408.94,GBP,MZ3W9N,Malaysia Airlines,0
1648101,LAS,LAX,,,UA324,18/01/2018,06:30:00,18/01/2018,07:31:00,,Economy,UA,,,00:00:00,,00:00:00,,,,113,GBP,6KONZA,United,1
1652722,LAS,LAX,,,UA324,18/01/2018,06:30:00,18/01/2018,07:31:00,,Economy,UA,,,00:00:00,,00:00:00,,,,104.4,GBP,6TM7G7,United,1
1664500,LAS,LAX,,,UA324,18/01/2018,06:30:00,18/01/2018,07:31:00,,Economy,UA,,,00:00:00,,00:00:00,,,,104.4,GBP,TEVXA9,United,1
1664584,LAS,LAX,,,UA324,18/01/2018,06:30:00,18/01/2018,07:31:00,,Economy,UA,,,00:00:00,,00:00:00,,,,104.4,GBP,TJ7OPH,United,1
1774622,LAS,LAX,,,VX1475,18/01/2018,14:45:00,18/01/2018,15:56:00,,Economy,VX,,,00:00:00,,00:00:00,,,,60.4,GBP,P52I7Y,Virgin America,1
1780540,LAS,LAX,,,VX1475,18/01/2018,14:45:00,18/01/2018,15:56:00,,Economy,VX,,,00:00:00,,00:00:00,,,,58,GBP,TNFSO9,Virgin America,1
1621317,LHR,SIN,SIN,LHR,BA123,19/01/2018,21:30:00,20/01/2018,21:30:00,,Economy,BA,QR947,08/02/2018,20:25:00,09/02/2018,06:20:00,,Economy,QR,869.14,GBP,4M79HX,British Airways,0
1742184,MAN,MIA,MIA,MAN,BA1389,19/01/2018,09:55:00,19/01/2018,18:10:00,,Economy,BA,VS5228,27/01/2018,13:45:00,28/01/2018,07:00:00,,Economy,VS,759.18,GBP,KRGCWS,British Airways,0
1816417,LGW,MCO,MCO,LGW,DL4396,19/01/2018,13:00:00,19/01/2018,17:35:00,,Economy,DL,DL4397,27/01/2018,20:05:00,28/01/2018,09:05:00,,Economy,DL,941.4,GBP,KJNGVG,Virgin Atlantic,0
1815249,MAN,MCO,MCO,MAN,DL4410,19/01/2018,11:30:00,19/01/2018,15:55:00,,Economy,DL,DL4411,27/01/2018,18:35:00,28/01/2018,07:25:00,,Economy,DL,799.88,GBP,T5DWOX,Virgin Atlantic,0
1816245,MAN,MCO,MCO,MAN,DL4410,19/01/2018,11:30:00,19/01/2018,15:55:00,,Economy,DL,DL4411,27/01/2018,18:35:00,28/01/2018,07:25:00,,Economy,DL,837.88,GBP,K9S27T,Virgin Atlantic,0
1818890,MAN,MCO,MCO,MAN,DL4410,19/01/2018,11:30:00,19/01/2018,15:55:00,,Economy,DL,DL4411,27/01/2018,18:35:00,28/01/2018,07:25:00,,Economy,DL,799.88,GBP,SDL3VD,Virgin Atlantic,0
1824716,MAN,MIA,MIA,MAN,EI203,19/01/2018,08:10:00,19/01/2018,19:30:00,,Economy,EI,EI140,04/02/2018,21:20:00,05/02/2018,13:15:00,,Economy,EI,840.78,GBP,MYVDPF,Aer Lingus,0
1796428,BHX,MIA,MIA,BHX,EI3265,19/01/2018,12:00:00,19/01/2018,19:30:00,,Economy,EI,EI140,04/02/2018,21:20:00,05/02/2018,13:05:00,,Economy,EI,830.76,GBP,RMDC2W,Aer Lingus,0
1800113,MAN,MIA,MIA,MAN,EI3323,19/01/2018,11:35:00,19/01/2018,19:30:00,,Economy,EI,EI140,04/02/2018,21:20:00,05/02/2018,13:15:00,,Economy,EI,830.98,GBP,OCTRNW,Aer Lingus,0
